#separator:tab
#html:true
#notetype:Basic
#deck:APFC::4 Question Recall
#tags column:3
The work done in carrying a bucket while walking horizontally along a level road is	<b>Zero.</b> The force is vertical and the displacement horizontal, so cos 90° = 0. Effort is not the same as work	APFC::M09::F9_1 syllabus::science type::recall
A hydraulic brake works on the principle of	<b>Pascal's law</b> — pressure transmitted equally through an enclosed fluid, which is how a small pedal force becomes a large braking force	APFC::M09::F9_1 syllabus::science type::recall
The SI unit of the power of a lens is the	The <b>dioptre</b>, the reciprocal of the focal length in metres	APFC::M09::F9_2 syllabus::science type::recall
For a concave mirror with the object at infinity, the image is formed	<b>At the focus</b>, and the image is real, inverted and highly diminished. Option (c) is the mirror image of this case — object at F gives an image at infinity	APFC::M09::F9_2 syllabus::science type::recall
Which mirror is used as a rear-view mirror in vehicles?	<b>Convex</b>, because it always gives a virtual, erect, diminished image and a wide field of view	APFC::M09::F9_2 syllabus::science type::recall
Myopia is corrected by using	A <b>concave</b> (diverging) lens. Hypermetropia needs a convex lens	APFC::M09::F9_2 syllabus::science type::recall
Sound <b>cannot</b> travel through	A <b>vacuum</b> — sound is a mechanical wave and needs a material medium	APFC::M09::F9_2 syllabus::science type::recall
The frequency of the alternating current supply in India is	<b>50 Hz</b>, at 220–240 V. 60 Hz is the North American standard	APFC::M09::F9_2 syllabus::science type::recall
Two thin lenses of power +2 D and +3 D are placed in contact. The power of the combination is	<b>Powers add for thin lenses in contact</b>: +2 + 3 = <b>+5 D</b>. Adding focal lengths instead is the standard error	APFC::M09::F9_2 syllabus::science type::recall
The focal length of a lens whose power is −2 D is	f = 1/P = 1/(−2) = <b>−0.5 m</b>. Negative power means a <b>concave</b> lens, and the sign must be carried through	APFC::M09::F9_2 syllabus::science type::recall
Total internal reflection occurs when light travels	<b>Denser to rarer, beyond the critical angle</b> — both conditions are required, which is why partial statements are wrong	APFC::M09::F9_2 syllabus::science type::recall
The blue colour of the sky is due to	<b>Scattering.</b> Shorter wavelengths scatter more strongly, so blue dominates the sky	APFC::M09::F9_2 syllabus::science type::recall
Water has its maximum density at	<b>4 °C.</b> Below this water expands on cooling — the anomalous expansion	APFC::M09::F9_2 syllabus::science type::recall
In a series combination of resistors, the equivalent resistance is	<b>The sum.</b> In parallel it is <i>less than the smallest</i>, which is the counter-intuitive half	APFC::M09::F9_2 syllabus::science type::recall
Electric power is given by	<b>VI</b>, and equivalently I²R and V²/R. Option (a) says "only", which is what makes it wrong	APFC::M09::F9_2 syllabus::science type::recall
A transformer works on the principle of	<b>Mutual induction</b> between primary and secondary windings	APFC::M09::F9_2 syllabus::science type::recall
A transformer can be used with	<b>Alternating current only</b>, because a transformer needs a <b>changing</b> flux to induce an emf	APFC::M09::F9_2 syllabus::science type::recall
Which one of the following has the <b>highest</b> frequency?	<b>Gamma rays</b> — highest frequency and shortest wavelength in the spectrum	APFC::M09::F9_2 syllabus::science type::recall
The latent heat of fusion of ice is about	About <b>336 kJ kg⁻¹</b>. Option (a) is the latent heat of <b>vaporisation</b>, and the two are each other's distractors	APFC::M09::F9_2 syllabus::science type::recall
A lake freezes from the surface downwards because	Water is densest at <b>4 °C</b>, so water colder than that stays on top and freezes there, and the ice then insulates the water below. Option (a) reverses the density of ice and water	APFC::M09::F9_2 syllabus::science type::recall
Nuclear fusion is the source of the energy of	The <b>Sun</b>, which fuses hydrogen into helium. Reactors and the atom bomb use <b>fission</b>	APFC::M09::F9_2 syllabus::science type::recall
Fleming's left-hand rule gives the direction of the	The <b>force on a conductor</b> — the <b>motor</b> rule. The <b>right</b>-hand rule gives induced current, the generator case	APFC::M09::F9_2 syllabus::science type::recall
A body appears red in colour because it	It <b>reflects</b> red and absorbs the other wavelengths. A body does not emit its own colour unless it is a source	APFC::M09::F9_2 syllabus::science type::recall
The pH of a neutral solution at 25 °C is	<b>7.</b> The scale runs 0 to 14, so 0 and 14 are the extremes, not neutral	APFC::M09::F9_3 syllabus::science type::recall
Which one of the following turns red litmus blue?	A <b>base</b> turns red litmus blue. An acid turns <b>blue</b> litmus red — learn the pair together	APFC::M09::F9_3 syllabus::science type::recall
The atomic number of an element is equal to the number of	The number of <b>protons</b>, which is what defines the element	APFC::M09::F9_3 syllabus::science type::recall
Isotopes of an element have	<b>Same atomic number, different mass numbers.</b> Option (a) describes <b>isobars</b>, and (c) is false — isotopes share chemical properties	APFC::M09::F9_3 syllabus::science type::recall
Avogadro's number is approximately	<b>6.022 × 10²³.</b> The distractors are the speed of light and the electronic charge	APFC::M09::F9_3 syllabus::science type::recall
In an exothermic reaction the change in enthalpy is	<b>Negative</b> — heat leaves the system, so its enthalpy falls	APFC::M09::F9_3 syllabus::science type::recall
Which one of the following is an <b>endothermic</b> process?	<b>Photosynthesis</b> absorbs energy. Combustion, respiration and neutralisation are all exothermic	APFC::M09::F9_3 syllabus::science type::recall
The chemical name of baking soda is	<b>Sodium hydrogen carbonate</b>. Sodium <i>carbonate</i> is washing soda	APFC::M09::F9_3 syllabus::science type::recall
Soaps are ineffective in hard water because they	They form an <b>insoluble scum</b> with the calcium and magnesium ions in hard water. Detergents do not, because their corresponding salts are soluble	APFC::M09::F9_3 syllabus::science type::recall
The process of making soap by hydrolysing fats or oils with an alkali is called	<b>Saponification</b> — alkaline hydrolysis of fats and oils	APFC::M09::F9_3 syllabus::science type::recall
Under the general standards for the discharge of industrial effluents into inland surface water, the permissible pH range is about	<b>5.5 to 9.0</b> — a band <b>straddling</b> neutral. "Exactly 7.0" is unattainable in practice, and bands lying wholly on one side are wrong	APFC::M09::F9_3 syllabus::science type::recall
The pH of human blood is normally about	About <b>7.4</b>, so blood is slightly <b>alkaline</b> and is tightly regulated	APFC::M09::F9_3 syllabus::science type::recall
Phenolphthalein in a basic solution is	<b>Pink</b> in base, <b>colourless</b> in acid	APFC::M09::F9_3 syllabus::science type::recall
In an ionic bond, electrons are	<b>Transferred.</b> Sharing is covalent; delocalisation is metallic	APFC::M09::F9_3 syllabus::science type::recall
The modern periodic law states that the properties of elements are a periodic function of their	<b>Atomic number.</b> Mendeleev's earlier law used atomic <b>mass</b>, which is option (b) and the standard distractor	APFC::M09::F9_3 syllabus::science type::recall
Which gas is known as laughing gas?	<b>Nitrous oxide.</b> Marsh gas is methane	APFC::M09::F9_3 syllabus::science type::recall
The rusting of iron requires	<b>Both oxygen and moisture.</b> Either alone is insufficient, which is why the single-factor options are wrong	APFC::M09::F9_3 syllabus::science type::recall
Aqua regia is a mixture of	<b>Concentrated</b> HCl and <b>concentrated</b> HNO₃ — the concentration matters, so (a) is wrong even though the acids are right	APFC::M09::F9_3 syllabus::science type::recall
A solution of pH 4, compared with a solution of pH 6, has a hydrogen ion concentration that is	Each pH unit is a factor of <b>ten</b>, so two units is <b>10² = 100 times greater</b>. Lower pH means more acidic, hence more hydrogen ions. Option (a) treats the difference as arithmetic rather than logarithmic	APFC::M09::F9_3 syllabus::science type::recall
In the reactivity series, which metal is more reactive than iron but less reactive than magnesium?	<b>Zinc.</b> The series runs K > Na > Ca > Mg > Al > <b>Zn</b> > Fe, so zinc sits between magnesium and iron	APFC::M09::F9_3 syllabus::science type::recall
Temporary hardness of water is caused by, and removed by, respectively	<b>Bicarbonates</b>, removed by <b>boiling</b>. Permanent hardness comes from sulphates and chlorides and needs washing soda or ion exchange	APFC::M09::F9_3 syllabus::science type::recall
Oxidation is best defined as the	<b>Loss of electrons</b> — the modern definition, and what "best defined" is asking for. The oxygen-based definition is older and narrower	APFC::M09::F9_3 syllabus::science type::recall
The structural and functional unit of life is the	The <b>cell</b>, discovered by Robert Hooke in 1665	APFC::M09::F9_4 syllabus::science type::recall
The powerhouse of the cell is the	The <b>mitochondrion</b>, which releases energy as ATP	APFC::M09::F9_4 syllabus::science type::recall
The outermost layer of the human eyeball is the	The <b>sclera</b>. Remember <b>S-C-R</b> outside in — sclera, choroid, retina. The cornea is the transparent front of the sclera	APFC::M09::F9_4 syllabus::science type::recall
The number of chromosomes in a normal human somatic cell is	<b>46</b>, that is 23 pairs. Option (a) gives the number of pairs, not chromosomes	APFC::M09::F9_4 syllabus::science type::recall
Deficiency of vitamin C causes	<b>Scurvy.</b> Rickets is vitamin D, beri-beri is B1, night blindness is A	APFC::M09::F9_4 syllabus::science type::recall
Prop roots are characteristically seen in the	The <b>banyan</b>. Sugarcane has stilt roots, mangroves pneumatophores, carrot a storage root	APFC::M09::F9_4 syllabus::science type::recall
The functional unit of the kidney is the	The <b>nephron</b>. The neuron belongs to the nervous system, the alveolus to the lungs, the villus to the intestine	APFC::M09::F9_4 syllabus::science type::recall
The universal donor blood group is	<b>O negative</b> is the universal donor; <b>AB positive</b> the universal recipient	APFC::M09::F9_4 syllabus::science type::recall
The three layers of the human eyeball, from outside inwards, are	<b>Sclera, choroid, retina</b> — S-C-R, and conveniently alphabetical outside in	APFC::M09::F9_4 syllabus::science type::recall
Rods in the retina are responsible for	<b>Dim light</b>, in black and white. <b>Cones</b> handle colour in bright light	APFC::M09::F9_4 syllabus::science type::recall
Which part of the brain controls balance and coordination?	The <b>cerebellum</b>. The cerebrum governs thinking; the medulla controls heartbeat and breathing	APFC::M09::F9_4 syllabus::science type::recall
Deficiency of iodine causes	<b>Goitre</b>, because iodine is required to make thyroxine	APFC::M09::F9_4 syllabus::science type::recall
Pneumatophores, or respiratory roots, are found in	<b>Mangroves</b> — these roots grow <b>upwards</b> out of waterlogged soil for gas exchange	APFC::M09::F9_4 syllabus::science type::recall
According to the ten per cent law, the proportion of energy transferred to the next trophic level is about	About <b>10%</b>, Lindeman's law. It is why food chains are short	APFC::M09::F9_4 syllabus::science type::recall
Ocean acidification is caused mainly by the absorption of	<b>Carbon dioxide</b>, which forms carbonic acid. <b>Sulphur dioxide</b> causes acid <i>rain</i> — a different phenomenon	APFC::M09::F9_4 syllabus::science type::recall
Eutrophication of a water body results in	<b>Algal bloom followed by oxygen depletion</b>, which kills fish. Note that dissolved oxygen <i>falls</i>, so (a) is the reverse	APFC::M09::F9_4 syllabus::science type::recall
A high biochemical oxygen demand in a sample of water indicates	<b>High organic pollution</b> — more organic matter means more oxygen consumed by decomposers	APFC::M09::F9_4 syllabus::science type::recall
Dengue is transmitted by the	<b><i>Aedes aegypti</b></i>, which also carries chikungunya, yellow fever and Zika. <i>Anopheles</i> carries malaria	APFC::M09::F9_4 syllabus::science type::recall
The Montreal Protocol relates to	<b>Ozone-depleting substances.</b> Kyoto and Paris are climate; Ramsar is wetlands	APFC::M09::F9_4 syllabus::science type::recall
Which part of the central processing unit performs arithmetic and logical operations?	The <b>arithmetic and logic unit</b>. The control unit directs and coordinates but does not compute	APFC::M09::F9_5 syllabus::science type::recall
The register that holds the address of the <b>next</b> instruction to be executed is the	The <b>program counter</b> — an <b>address</b>, and of the <b>next</b> instruction. The <b>instruction register</b> holds the <i>current</i> instruction	APFC::M09::F9_5 syllabus::science type::recall
Which one of the following is <b>non-volatile</b> memory?	<b>ROM.</b> RAM, cache and registers are all volatile	APFC::M09::F9_5 syllabus::science type::recall
Which generation of computers used integrated circuits?	<b>Third.</b> First was vacuum tubes, second transistors, fourth microprocessors	APFC::M09::F9_5 syllabus::science type::recall
MICR technology is used mainly in	<b>Bank cheques</b> — magnetic ink character recognition reads the code line	APFC::M09::F9_5 syllabus::science type::recall
The fastest of the following storage locations is	A <b>register</b>, inside the CPU. The hierarchy is register » cache » RAM » disk	APFC::M09::F9_5 syllabus::science type::recall
The octal number 725 expressed in binary is	Each octal digit is <b>three</b> bits: 7 » 111, 2 » 010, 5 » 101, giving <b>111010101</b>. Option (a) mis-converts the 5, and (d) reverses the order	APFC::M09::F9_5 syllabus::science type::recall
The hexadecimal number 2F expressed in decimal is	(2 × 16) + 15 = <b>47</b>. Option (a) treats F as 15 but forgets to multiply the 2 by 16; (d) is a magnitude error — a two-digit hex number cannot exceed 255 but 215 would need a leading D	APFC::M09::F9_5 syllabus::science type::recall
Which one of the following is a <b>universal</b> logic gate?	<b>NAND.</b> NAND and NOR are the universal gates; AND, OR and NOT are the basic ones and are not universal	APFC::M09::F9_5 syllabus::science type::recall
DRAM differs from SRAM in that DRAM	<b>Requires periodic refreshing</b> — that is what "dynamic" means. SRAM is the faster, costlier one used as cache	APFC::M09::F9_5 syllabus::science type::recall
Which one of the following is <b>both</b> an input and an output device?	A <b>touchscreen</b> both displays and accepts input	APFC::M09::F9_5 syllabus::science type::recall
The binary number 11011010 expressed in hexadecimal is	Group in fours from the right: 1101 = <b>D</b>, 1010 = <b>A</b>, giving <b>DA</b>. Option (a) reverses the two groups, which is what grouping from the left produces	APFC::M09::F9_5 syllabus::science type::recall
The decimal number 25 expressed in binary is	25 = 16 + 8 + 1 = <b>11001</b>. Check by adding the weights back — option (a) is the same digits reversed	APFC::M09::F9_5 syllabus::science type::recall
The correct sequence of the machine cycle is	<b>Fetch, decode, execute, store.</b> You cannot decode an instruction you have not fetched	APFC::M09::F9_5 syllabus::science type::recall
Which one of the following is <b>system</b> software?	The <b>operating system</b>. The other three are application software	APFC::M09::F9_6 syllabus::science type::recall
The core of an operating system is called the	The <b>kernel</b>. The shell is the user-facing interface; the BIOS is firmware	APFC::M09::F9_6 syllabus::science type::recall
Which one of the following operating systems is open source?	<b>Linux.</b> Windows, macOS and MS-DOS are proprietary	APFC::M09::F9_6 syllabus::science type::recall
The command used to check a disk for errors and display a status report is	<b>CHKDSK</b> — check disk. <b>FORMAT</b>, option (b), is the destructive distractor	APFC::M09::F9_6 syllabus::science type::recall
The C programming language was developed by	<b>Dennis Ritchie</b>, at Bell Laboratories in 1972. Gosling created Java; Stroustrup created C++	APFC::M09::F9_6 syllabus::science type::recall
Which translator converts an entire program at once?	A <b>compiler</b> translates the whole program; an interpreter goes line by line	APFC::M09::F9_6 syllabus::science type::recall
A real-time operating system is characterised by	<b>A strict, guaranteed time constraint.</b> The defining property is a bounded, predictable deadline — not raw speed. Options (b), (c) and (d) describe batch, time-sharing and distributed systems	APFC::M09::F9_6 syllabus::science type::recall
Which one of the following is a typical application of a real-time operating system?	<b>Air traffic control</b> — a domain where a late response is a failure. The other three tolerate delay	APFC::M09::F9_6 syllabus::science type::recall
The top-down approach to program design proceeds by	<b>Breaking the overall problem into sub-problems.</b> Option (a) describes bottom-up	APFC::M09::F9_6 syllabus::science type::recall
Top-down, structured programming is characteristically associated with	<b>Procedural languages such as C and Pascal.</b> Object-oriented languages go with bottom-up design	APFC::M09::F9_6 syllabus::science type::recall
In C, the dot operator is used to	The <b>dot</b> operator works on a <b>structure variable</b>	APFC::M09::F9_6 syllabus::science type::recall
In C, a member of a structure is accessed <b>through a pointer</b> using the	The <b>arrow</b> operator works through a <b>pointer</b>. Dot for a variable, arrow for a pointer	APFC::M09::F9_6 syllabus::science type::recall
Spooling is associated mainly with	<b>Queuing print jobs</b>, so the CPU need not wait for a slow printer. Option (c) describes virtual memory	APFC::M09::F9_6 syllabus::science type::recall
An interpreter differs from a compiler in that an interpreter	<b>Line by line.</b> That is why debugging is easier but execution slower — so (a) is the reverse	APFC::M09::F9_6 syllabus::science type::recall
SQL belongs to which generation of programming languages?	<b>Fourth generation</b> — query and database languages	APFC::M09::F9_6 syllabus::science type::recall
Restarting a computer that is already switched on, without interrupting the power supply, is called	A <b>warm boot</b> — a restart without cutting power. A <b>cold boot</b> starts from power off	APFC::M09::F9_6 syllabus::science type::recall
A computer network confined to a single building is a	A <b>LAN</b>. A MAN covers a city, a WAN a country or the world	APFC::M09::F9_7 syllabus::science type::recall
The largest wide area network in existence is the	The <b>internet</b>, the largest WAN	APFC::M09::F9_7 syllabus::science type::recall
In which topology is every node connected to every other node?	<b>Mesh.</b> This description is offered against bus, star and ring in almost every topology question	APFC::M09::F9_7 syllabus::science type::recall
The number of layers in the OSI reference model is	<b>Seven.</b> TCP/IP has four — the two counts are each other's distractors	APFC::M09::F9_7 syllabus::science type::recall
An IPv4 address consists of	<b>32 bits</b>, in four octets of 8 bits each. IPv6 is 128 bits	APFC::M09::F9_7 syllabus::science type::recall
The protocol used for transferring files over the internet is	<b>FTP</b> — file transfer protocol	APFC::M09::F9_7 syllabus::science type::recall
In a full mesh network of n nodes, the number of links required is	<b>n(n − 1)/2.</b> Each node links to n − 1 others, and each link is counted twice, so divide by 2	APFC::M09::F9_7 syllabus::science type::recall
Which one of the following is a <b>valid</b> IPv4 address?	<b>192.168.1.10.</b> (b) has an octet of 256, above the maximum; (c) has only three parts; (d) has 300	APFC::M09::F9_7 syllabus::science type::recall
Each octet of an IPv4 address may take a value from	<b>0 to 255.</b> Option (a) is wrong at both ends — it excludes 0 and wrongly admits 256	APFC::M09::F9_7 syllabus::science type::recall
A router operates at which layer of the OSI model?	The <b>network</b> layer, using IP addresses. A switch works at the data link layer using MAC addresses	APFC::M09::F9_7 syllabus::science type::recall
In HTML, a link to another position within the <b>same</b> page is created using	<a href="#id"> — the <b>hash</b> marks an in-page target, and the attribute is <b>href</b>, not src	APFC::M09::F9_7 syllabus::science type::recall
Which transmission mode permits communication in both directions <b>simultaneously</b>?	<b>Full duplex</b> — the telephone. <b>Half duplex</b> is both ways one at a time, the walkie-talkie	APFC::M09::F9_7 syllabus::science type::recall
Which device forwards data on the basis of MAC addresses?	A <b>switch</b>. A hub simply broadcasts to all ports without examining addresses	APFC::M09::F9_7 syllabus::science type::recall
TCP differs from UDP in that TCP is	<b>Connection-oriented and reliable.</b> UDP is the connectionless, faster, unreliable one	APFC::M09::F9_7 syllabus::science type::recall
A full mesh network of 10 nodes requires	10 × 9 / 2 = <b>45</b>. Option (a), 90, again omits the division by two	APFC::M09::F9_7 syllabus::science type::recall
The default port number for HTTP is	<b>80.</b> HTTPS is 443, FTP 21, SMTP 25	APFC::M09::F9_7 syllabus::science type::recall
The Human Development Report is published by	<b>UNDP</b>, since 1990 — F4.4 §3.1	APFC::M10::F10_1 syllabus::current-affairs type::recall
The World Development Report is published by	<b>The World Bank.</b> Note the pattern: <i>Development</i> belongs to the Bank, <i>Outlook</i> to the Fund — Q3 is the pair	APFC::M10::F10_1 syllabus::current-affairs type::recall
The World Economic Outlook is published by	<b>The IMF.</b> (b) the World Bank is the standard confusion, both being Bretton Woods institutions in Washington	APFC::M10::F10_1 syllabus::current-affairs type::recall
The Global Innovation Index is published by	<b>WIPO.</b> (a) the WEF publishes the <i>Global Competitiveness</i> and <i>Gender Gap</i> reports — a body with many indices, offered for one it does not publish	APFC::M10::F10_1 syllabus::current-affairs type::recall
The Corruption Perceptions Index is published by	<b>Transparency International</b>, a non-governmental body — the assumption that an official-sounding index must be official is the trap	APFC::M10::F10_1 syllabus::current-affairs type::recall
The Global Gender Gap Report is published by	<b>The World Economic Forum.</b> Contrast the <b>Gender Inequality Index</b>, which is <b>UNDP</b> — two gender indices from two bodies, §2.2's second trap	APFC::M10::F10_1 syllabus::current-affairs type::recall
The State of World Population report is published by	<b>UNFPA</b>, the United Nations Population Fund	APFC::M10::F10_1 syllabus::current-affairs type::recall
The SDG India Index is published by	<b>NITI Aayog</b>, which also publishes the <b>National</b> MPI. (c) the Planning Commission ceased to exist in 2015 — F4.1 §4	APFC::M10::F10_1 syllabus::current-affairs type::recall
The Annual Status of Education Report (ASER) is published by	<b>Pratham</b>, a private foundation. §2.2's third trap: the most cited survey of Indian schooling outcomes is not a government publication	APFC::M10::F10_1 syllabus::current-affairs type::recall
The World Employment and Social Outlook is published by	<b>The ILO</b>, which also publishes the <i>Global Wage Report</i>	APFC::M10::F10_1 syllabus::current-affairs type::recall
The International Labour Organization was established in	<b>1919</b>, under the Treaty of Versailles — making it the <b>oldest</b> of the UN specialised agencies, older than the UN itself, which it joined in 1946. (a) 1945 is the UN's own year, offered for exactly that reason	APFC::M10::F10_1 syllabus::current-affairs type::recall
The International Labour Organization is distinctive among United Nations specialised agencies in having	<b>Tripartism</b> — two government delegates, one employers' and one workers' delegate per member State, the last two voting independently of their government. §2.3	APFC::M10::F10_1 syllabus::current-affairs type::recall
The Central Board of Trustees of the Employees' Provident Fund Organisation is chaired by	<b>The Union Minister for Labour and Employment.</b> (a) the Central PF Commissioner is the CBT's member-secretary and the organisation's chief executive, not its chairman — a closely related office, wrongly elevated	APFC::M10::F10_1 syllabus::current-affairs type::recall
The International Labour Organization has its headquarters at	<b>Geneva</b> — as is the WTO. Washington DC has the IMF and the World Bank; Rome has the FAO and WFP; Vienna has the IAEA and UNODC	APFC::M10::F10_1 syllabus::current-affairs type::recall
The Global Hunger Index is published by	<b>Concern Worldwide and Welthungerhilfe</b> — two European non-governmental organisations. (b) the FAO publishes the <i>State of Food Security</i>, which is the official counterpart and the natural wrong answer	APFC::M10::F10_1 syllabus::current-affairs type::recall
The World Happiness Report is released under the auspices of	<b>The UN Sustainable Development Solutions Network</b>	APFC::M10::F10_1 syllabus::current-affairs type::recall
The four labour codes were brought into force with effect from	<b>21 November 2025.</b> The Codes were enacted in 2019 and 2020 but were not brought into force for years, so the <b>enactment years and the commencement date are different</b> — and the commencement is what makes the older material wrong	APFC::M10::F10_1 syllabus::current-affairs type::recall
The number of central labour laws replaced by the four labour codes is	<b>29</b> central labour laws. §5.1 — and the reason this single fact carries so much weight is that it tells you the scale of what Modules 2 and 3 must be re-read against	APFC::M10::F10_1 syllabus::current-affairs type::recall
Which one of the four labour codes was enacted earliest?	<b>The Code on Wages, 2019.</b> The other three are of 2020. All four came into force together on 21 November 2025 — so the <b>enactment years differ while the commencement date is common</b>, which is the distinction the question rests on	APFC::M10::F10_2 syllabus::current-affairs type::recall
Under the Code on Social Security, 2020, an aggregator is required to contribute	<b>1% to 2% of annual turnover</b>, capped at <b>5% of the amount paid</b> to gig and platform workers. (a) is the EPF rate applied to the wrong base — the whole point is that the levy is on <b>turnover</b>, because there is no wage to levy on	APFC::M10::F10_2 syllabus::current-affairs type::recall
The rate of interest payable by an aggregator on delayed social security contributions is	<b>12% per annum</b> — the same rate the EPFO itself must pay for delay under EPS 2026, §2.3	APFC::M10::F10_2 syllabus::current-affairs type::recall
The rate of interest declared on Employees' Provident Fund accumulations for 2025-26 is	<b>8.25%</b>, for the third consecutive year	APFC::M10::F10_2 syllabus::current-affairs type::recall
The rate of interest on provident fund accumulations for a year is	<b>Recommended by the CBT, effective on Government ratification.</b> This two-step process is the durable fact; the rate itself is a sweep item. (d) confuses the chief executive with the decision-making board — F10.1 §7	APFC::M10::F10_2 syllabus::current-affairs type::recall
The Employees' Pension Scheme, 2026 took effect from	<b>29 June 2026.</b> (d) 21 November 2025 is the labour codes' commencement — two different 2025-26 dates, offered for each other	APFC::M10::F10_2 syllabus::current-affairs type::recall
Under the Employees' Pension Scheme, 2026, the minimum monthly pension is	<b>₹1,000, unchanged since 1 September 2014.</b> (c) ₹7,500 is the figure long demanded and widely reported, which is why it is the most tempting wrong answer — §2.3	APFC::M10::F10_2 syllabus::current-affairs type::recall
The statutory wage ceiling for mandatory coverage under the Employees' Provident Fund is at present	<b>₹15,000, unchanged since 2014.</b> (c) ₹25,000 is the <b>proposal</b>, approved by the Department of Expenditure but <b>not yet notified</b>. §2.2 — proposed is not law	APFC::M10::F10_2 syllabus::current-affairs type::recall
The mandatory monthly contribution by an employee at the statutory wage ceiling is	<b>₹1,800</b> — 12% of ₹15,000. Contributions above the ceiling are <b>voluntary</b>	APFC::M10::F10_2 syllabus::current-affairs type::recall
Under EPFO 3.0, the auto-settlement limit has been raised to	<b>₹5 lakh</b>, raised from ₹1 lakh — so (a) is the superseded figure	APFC::M10::F10_2 syllabus::current-affairs type::recall
Under the Employment Linked Incentive Scheme, a first-time employee registered with the EPFO receives	<b>One month's EPF wage up to ₹15,000, in two instalments</b> — after 6 and 12 months	APFC::M10::F10_2 syllabus::current-affairs type::recall
Under that scheme, the payment of the second instalment is conditional upon	<b>Completion of a financial literacy programme</b> — an unusual condition and therefore a good question	APFC::M10::F10_2 syllabus::current-affairs type::recall
Under the Employment Linked Incentive Scheme, a first-time employee is eligible if monthly salary does not exceed	<b>₹1 lakh a month.</b> Note the contrast with (a) ₹15,000, which is the <b>benefit cap</b>, not the eligibility limit — the same number appearing in two roles, which §4.2's trap warns about	APFC::M10::F10_2 syllabus::current-affairs type::recall
The number of unorganised workers registered on the e-Shram portal is approximately	About <b>31 crore</b> (30.98 crore). Set beside the EPFO's roughly 7 crore contributing members, this is the coverage gap in one comparison	APFC::M10::F10_2 syllabus::current-affairs type::recall
The restructuring of the Goods and Services Tax into two principal slabs took effect from	<b>22 September 2025</b>, following the 56th GST Council meeting of 3 September 2025	APFC::M10::F10_2 syllabus::current-affairs type::recall
The Income-tax Act, 2025 came into force on	<b>1 April 2026.</b> (b) 11 August 2025 is when the Income-Tax (No.2) Bill was <b>introduced</b> — introduction, enactment and commencement are three different dates	APFC::M10::F10_2 syllabus::current-affairs type::recall
The reference date for the population enumeration phase of Census 2027, for the country generally, is	<b>1 March 2027.</b> Snow-bound areas have a reference date of 1 October 2026 — F4.5 §2.3	APFC::M10::F10_2 syllabus::current-affairs type::recall
Caste enumeration in Census 2027 is to be carried out in	<b>Phase II, the population enumeration.</b> Phase I is the houselisting and housing census	APFC::M10::F10_2 syllabus::current-affairs type::recall
The policy repo rate, as at the review of August 2026, stood at	<b>5.25%</b>, held unanimously with a neutral stance	APFC::M10::F10_2 syllabus::current-affairs type::recall
India's total fertility rate is now	<b>Below replacement</b> — 1.9 on the SRS and 2.0 on NFHS-6, against a replacement level of 2.1. (c) is what almost all older material says	APFC::M10::F10_2 syllabus::current-affairs type::recall
The Periodic Labour Force Survey is now released	<b>Monthly</b>, as well as quarterly and annually — a change from the earlier annual design	APFC::M10::F10_2 syllabus::current-affairs type::recall
For a gig worker engaged with more than one aggregator, the draft rules propose a minimum engagement in the last financial year of	<b>120 days</b> across multiple aggregators, against <b>90 days</b> with a single aggregator — so (a) is the single-aggregator figure, and the question turns on reading <i>more than one</i>	APFC::M10::F10_2 syllabus::current-affairs type::recall
The final central rules under all four labour codes were notified on	<b>8 May 2026.</b> (a) is the codes' <b>commencement</b>; the rules came 168 days later. §1.1's three-date sequence	APFC::M10::F10_3 syllabus::current-affairs type::recall
Under the Code on Wages, basic pay together with dearness allowance must constitute at least	<b>50%.</b> Any excess above half is added back to wages — the provision with the largest effect on provident fund contributions	APFC::M10::F10_3 syllabus::current-affairs type::recall
The Employees' State Insurance Corporation has approved convergence of the ESI Scheme with	<b>Ayushman Bharat PM-JAY.</b> (a) CGHS covers central government employees, a real scheme attached to the wrong convergence	APFC::M10::F10_3 syllabus::current-affairs type::recall
The India–United Kingdom Double Contributions Convention came into force on	<b>15 July 2026</b>, simultaneously with CETA. (a) 24 July 2025 is when <b>CETA was signed</b> — signature and entry into force are a year apart	APFC::M10::F10_3 syllabus::current-affairs type::recall
A Double Contributions Convention is	A <b>social security agreement coordinating contributions</b>. (b) is the DTAA, a different instrument entirely — and the DCC deals with <b>contributions, not benefits</b>	APFC::M10::F10_3 syllabus::current-affairs type::recall
Under the Code on Social Security, 2020, EPFO officers including Assistant Provident Fund Commissioners have been appointed as	<b>Recovery Officers</b>, under Chapter III of the Code. §1.3 — the most directly relevant item in the dossier to this post	APFC::M10::F10_3 syllabus::current-affairs type::recall
The rate of interest on Employees' Provident Fund accumulations for 2025-26 is	<b>8.25%</b>, the third consecutive year	APFC::M10::F10_3 syllabus::current-affairs type::recall
Under the Employment Linked Incentive Scheme, the incentive available to an employer is up to	<b>₹3,000 a month for two years</b> per additional employee, under Part B. (d) ₹15,000 is Part A's <b>employee</b> benefit — the same scheme, the other half	APFC::M10::F10_3 syllabus::current-affairs type::recall
The VB-G RAM G Act came into force across India from	<b>1 July 2026.</b> (a) 19 December 2025 is <b>passage</b>, not commencement	APFC::M10::F10_3 syllabus::current-affairs type::recall
